mineral,date,data_transformation,obs_value
Lithium,2020-06,USD,72682.34472545455
Lithium,2020-07,USD,67930.88594652174
Lithium,2020-08,USD,68554.15717047619
Lithium,2020-09,USD,69236.40839954546
Lithium,2020-10,USD,69367.46173454545
Lithium,2020-11,USD,70408.86870095239
Lithium,2020-12,USD,71683.13575304348
Lithium,2021-01,USD,76313.43475285714
Lithium,2021-02,USD,79876.0632235
Lithium,2021-03,USD,85196.12259652175
Lithium,2021-04,USD,89693.1530009091
Lithium,2021-05,USD,94471.27044809524
Lithium,2021-06,USD,96521.50791363636
Lithium,2021-07,USD,95767.61461818182
Lithium,2021-08,USD,103970.1406418182
Lithium,2021-09,USD,122714.9005
Lithium,2021-10,USD,142293.4406904762
Lithium,2021-11,USD,163563.7530090909
Lithium,2021-12,USD,184429.3076173913
Lithium,2022-01,USD,266260.8506142857
Lithium,2022-02,USD,341140.047585
Lithium,2022-03,USD,473185.8825478261
Lithium,2022-04,USD,490008.1789809524
Lithium,2022-05,USD,453228.8572181818
Lithium,2022-06,USD,443656.2049090909
Lithium,2022-07,USD,441052.3354380952
Lithium,2022-08,USD,435305.331326087
Lithium,2022-09,USD,418813.4928227273
Lithium,2022-10,USD,409005.5056571429
Lithium,2022-11,USD,409954.0166772727
Lithium,2022-12,USD,421882.4549409091
Lithium,2023-01,USD,430097.8227818182
Lithium,2023-02,USD,416103.53512
Lithium,2023-03,USD,354118.3082695652
Lithium,2023-04,USD,289990.748865
Lithium,2023-05,USD,224371.317926087
Lithium,2023-06,USD,264872.0279454545
Lithium,2023-07,USD,268325.5716809524
Lithium,2023-08,USD,248534.4317217391
Lithium,2023-09,USD,207135.5084809524
Lithium,2023-10,USD,179183.3216590909
Lithium,2023-11,USD,169803.6390409091
Lithium,2023-12,USD,150633.2850095238
Lithium,2024-01,USD,122568.0850217391
Lithium,2024-02,USD,121638.0524142857
Lithium,2024-03,USD,124285.9050285714
Lithium,2024-04,USD,124327.2883681818
Lithium,2024-05,USD,124404.9609782609
Lithium,2024-06,USD,121502.490755
Lithium,2024-07,USD,114426.5757043478
Lithium,2024-08,USD,107474.5133181818
Lithium,2024-09,USD,103653.0490190476
Lithium,2024-10,USD,102664.2511347826
Lithium,2024-11,USD,99543.68902380952
Lithium,2024-12,USD,96533.88027181818
Lithium,2025-01,USD,91267.27120391304
Lithium,2025-02,USD,90862.0400435
Lithium,2025-03,USD,89546.10487428571
Lithium,2025-04,USD,85250.20191
Lithium,2025-05,USD,82233.826185
Lithium,2025-06,USD,77075.40465857142
Lithium,2025-07,USD,77346.04119826086
Lithium,2025-08,USD,81553.94802095238
Lithium,2025-09,USD,84644.21118636364
Lithium,2025-10,USD,82990.07994478261
Lithium,2025-11,USD,85629.7223035
Lithium,2025-12,USD,95256.61168
Lithium,2026-01,USD,131371.4684090909
Lithium,2026-02,USD,149174.50071
Lithium,2026-03,USD,155400.7472318182
Manganese,2012-06,INDEX,171.0291237189781
Manganese,2012-07,INDEX,166.3257009663759
Manganese,2012-08,INDEX,148.8631711846486
Manganese,2012-09,INDEX,146.5425382648944
Manganese,2012-10,INDEX,150.2215904547485
Manganese,2012-11,INDEX,143.7565827737077
Manganese,2012-12,INDEX,142.4259771659766
Manganese,2013-01,INDEX,142.1812169371298
Manganese,2013-02,INDEX,142.7074514291505
Manganese,2013-03,INDEX,135.2952958322386
Manganese,2013-04,INDEX,131.2693609165397
Manganese,2013-05,INDEX,131.6504080909945
Manganese,2013-06,INDEX,129.2952027889157
Manganese,2013-07,INDEX,125.1826190437167
Manganese,2013-08,INDEX,121.0467274494525
Manganese,2013-09,INDEX,124.4116243228491
Manganese,2013-10,INDEX,125.231571089486
Manganese,2013-11,INDEX,128.3924746163081
Manganese,2013-12,INDEX,128.915212533631
Manganese,2014-01,INDEX,129.0681876766603
Manganese,2014-02,INDEX,129.1966867968049
Manganese,2014-03,INDEX,126.7974537916562
Manganese,2014-04,INDEX,120.3046589374487
Manganese,2014-05,INDEX,119.0380247531663
Manganese,2014-06,INDEX,120.3101422023157
Manganese,2014-07,INDEX,123.297965281596
Manganese,2014-08,INDEX,125.4168895484701
Manganese,2014-09,INDEX,131.0134752227453
Manganese,2014-10,INDEX,133.1495644926814
Manganese,2014-11,INDEX,129.5485296257722
Manganese,2014-12,INDEX,123.9098658537131
Manganese,2015-01,INDEX,122.2493902102863
Manganese,2015-02,INDEX,119.2606453067674
Manganese,2015-03,INDEX,115.2829021967331
Manganese,2015-04,INDEX,118.359927664611
Manganese,2015-05,INDEX,118.359927664611
Manganese,2015-06,INDEX,118.359927664611
Manganese,2015-07,INDEX,118.359927664611
Manganese,2015-08,INDEX,118.359927664611
Manganese,2015-09,INDEX,118.359927664611
Manganese,2015-10,INDEX,117.2020449001912
Manganese,2015-11,INDEX,91.97506637614642
Manganese,2015-12,INDEX,83.10833570494478
Manganese,2016-01,INDEX,87.79316303756326
Manganese,2016-02,INDEX,109.7749626378081
Manganese,2016-03,INDEX,96.31315005123182
Manganese,2016-04,INDEX,94.2938781632454
Manganese,2016-05,INDEX,93.5262210818621
Manganese,2016-06,INDEX,93.17437825289475
Manganese,2016-07,INDEX,93.59019250531072
Manganese,2016-08,INDEX,93.957332848581
Manganese,2016-09,INDEX,99.92336342672272
Manganese,2016-10,INDEX,107.2282907329017
Manganese,2016-11,INDEX,106.5763914653778
Manganese,2016-12,INDEX,123.8486757965014
Manganese,2017-01,INDEX,120.0103903895851
Manganese,2017-02,INDEX,118.2191905330241
Manganese,2017-03,INDEX,121.401073508033
Manganese,2017-04,INDEX,119.6265618488934
Manganese,2017-05,INDEX,117.2401496176367
Manganese,2017-06,INDEX,112.7176481164439
Manganese,2017-07,INDEX,106.9602200060694
Manganese,2017-08,INDEX,106.9602200060694
Manganese,2017-09,INDEX,105.6198663719081
Manganese,2017-10,INDEX,102.9300203288072
Manganese,2017-11,INDEX,102.7381060584614
Manganese,2017-12,INDEX,101.1162781611263
Manganese,2018-01,INDEX,102.8237721385578
Manganese,2018-02,INDEX,117.0229249145351
Manganese,2018-03,INDEX,125.7678184999596
Manganese,2018-04,INDEX,123.8486757965014
Manganese,2018-05,INDEX,142.0833128455911
Manganese,2018-06,INDEX,132.6950097819658
Manganese,2018-07,INDEX,129.4781610599788
Manganese,2018-08,INDEX,141.7161725023208
Manganese,2018-09,INDEX,157.6255873773654
Manganese,2018-10,INDEX,155.6675055465907
Manganese,2018-11,INDEX,146.3666168504108
Manganese,2018-12,INDEX,131.6227268746368
Manganese,2019-01,INDEX,118.2191905330241
Manganese,2019-02,INDEX,118.2191905330241
Manganese,2019-03,INDEX,113.7960235402919
Manganese,2019-04,INDEX,109.7749626378081
Manganese,2019-05,INDEX,112.1613748690648
Manganese,2019-06,INDEX,110.6616065668058
Manganese,2019-07,INDEX,110.4847673014639
Manganese,2019-08,INDEX,107.3696371161405
Manganese,2019-09,INDEX,97.84581529377276
Manganese,2019-10,INDEX,98.5159921108534
Manganese,2019-11,INDEX,94.83001961690994
Manganese,2019-12,INDEX,91.47913553150671
Manganese,2020-01,INDEX,92.5805565613175
Manganese,2020-02,INDEX,110.2675425983623
Manganese,2020-03,INDEX,128.0707897441094
Manganese,2020-04,INDEX,94.57535242641926
Manganese,2020-05,INDEX,94.57535242641926
Manganese,2020-06,INDEX,93.577398220621
Manganese,2020-07,INDEX,91.41794547429502
Manganese,2020-08,INDEX,88.4767433909855
Manganese,2020-09,INDEX,90.79464130060664
Manganese,2020-10,INDEX,93.75651820627708
Manganese,2020-11,INDEX,89.46190331209402
Manganese,2020-12,INDEX,90.07176421563739
Manganese,2021-01,INDEX,119.6935795306015
Manganese,2021-02,INDEX,148.3369366926278
Manganese,2021-03,INDEX,158.2986780066942
Manganese,2021-04,INDEX,161.1440156670388
Manganese,2021-05,INDEX,168.0803457238234
Manganese,2021-06,INDEX,187.8200992451075
Manganese,2021-07,INDEX,199.1430411955108
Manganese,2021-08,INDEX,218.7055024860945
Manganese,2021-09,INDEX,280.0796861426873
Manganese,2021-10,INDEX,328.1185696426791
Manganese,2021-11,INDEX,349.5398577231837
Manganese,2021-12,INDEX,419.3966521290616
Manganese,2022-01,INDEX,422.6135008510486
Manganese,2022-02,INDEX,416.5819094973229
Manganese,2022-03,INDEX,370.2610361880583
Manganese,2022-04,INDEX,354.6575715990722
Manganese,2022-05,INDEX,354.6575715990722
Manganese,2022-06,INDEX,284.8007771931944
Manganese,2022-07,INDEX,162.5513869829081
Manganese,2022-08,INDEX,137.7694138121655
Manganese,2022-09,INDEX,135.1076463234561
Manganese,2022-10,INDEX,136.3139645942012
Manganese,2022-11,INDEX,134.7238177827644
Manganese,2022-12,INDEX,130.8855323758481
Manganese,2023-01,INDEX,134.2120463951756
Manganese,2023-02,INDEX,136.5150176393254
Manganese,2023-03,INDEX,141.1409859645307
Manganese,2023-04,INDEX,133.6862012944281
Manganese,2023-05,INDEX,132.2929036917174
Manganese,2023-06,INDEX,132.2929036917174
Manganese,2023-07,INDEX,118.0516463287539
Manganese,2023-08,INDEX,114.7007622433507
Manganese,2023-09,INDEX,114.7007622433507
Manganese,2023-10,INDEX,114.7007622433507
Manganese,2023-11,INDEX,116.4279906764631
Manganese,2023-12,INDEX,114.1311119488322
Manganese,2024-01,INDEX,113.9358865282044
Manganese,2024-02,INDEX,113.0588290415032
Manganese,2024-03,INDEX,110.9812809085532
Manganese,2024-04,INDEX,111.1823339536774
Manganese,2024-05,INDEX,107.1805042120316
Manganese,2024-06,INDEX,119.0636133225457
Manganese,2024-07,INDEX,124.0567219910212
Manganese,2024-08,INDEX,122.3261559184246
Manganese,2024-09,INDEX,119.8946325757257
Manganese,2024-10,INDEX,119.4735867058641
Manganese,2024-11,INDEX,117.1804164665491
Manganese,2024-12,INDEX,138.6580603248537
Manganese,2025-01,INDEX,138.0447690696182
Manganese,2025-02,INDEX,110.1268054667754
Manganese,2025-03,INDEX,116.7448015354467
Manganese,2025-04,INDEX,115.2765050543882
Manganese,2025-05,INDEX,112.6792652623748
Manganese,2025-06,INDEX,114.5399198072514
Manganese,2025-07,INDEX,114.3152648829169
Manganese,2025-08,INDEX,118.1923834603409
Manganese,2025-09,INDEX,117.6050648679175
Manganese,2025-10,INDEX,116.6098920283561
Manganese,2025-11,INDEX,118.6906599238403
Manganese,2025-12,INDEX,124.9745728491969
Manganese,2026-01,INDEX,126.3627527380316
Manganese,2026-02,INDEX,155.7608203838386
Manganese,2026-03,INDEX,160.721804272278
Manganese,2012-06,USD,3038.095238095238
Manganese,2012-07,USD,2954.545454545455
Manganese,2012-08,USD,2644.347826086957
Manganese,2012-09,USD,2603.125
Manganese,2012-10,USD,2668.478260869565
Manganese,2012-11,USD,2553.636363636364
Manganese,2012-12,USD,2530.0
Manganese,2013-01,USD,2525.652173913043
Manganese,2013-02,USD,2535.0
Manganese,2013-03,USD,2403.333333333333
Manganese,2013-04,USD,2331.818181818182
Manganese,2013-05,USD,2338.586956521739
Manganese,2013-06,USD,2296.75
Manganese,2013-07,USD,2223.695652173913
Manganese,2013-08,USD,2150.227272727273
Manganese,2013-09,USD,2210.0
Manganese,2013-10,USD,2224.565217391304
Manganese,2013-11,USD,2280.714285714286
Manganese,2013-12,USD,2290.0
Manganese,2014-01,USD,2292.717391304348
Manganese,2014-02,USD,2295.0
Manganese,2014-03,USD,2252.380952380952
Manganese,2014-04,USD,2137.045454545455
Manganese,2014-05,USD,2114.545454545455
Manganese,2014-06,USD,2137.142857142857
Manganese,2014-07,USD,2190.217391304348
Manganese,2014-08,USD,2227.857142857143
Manganese,2014-09,USD,2327.272727272727
Manganese,2014-10,USD,2365.217391304348
Manganese,2014-11,USD,2301.25
Manganese,2014-12,USD,2201.086956521739
Manganese,2015-01,USD,2171.590909090909
Manganese,2015-02,USD,2118.5
Manganese,2015-03,USD,2047.840909090909
Manganese,2015-04,USD,2102.5
Manganese,2015-05,USD,2102.5
Manganese,2015-06,USD,2102.5
Manganese,2015-07,USD,2102.5
Manganese,2015-08,USD,2102.5
Manganese,2015-09,USD,2102.5
Manganese,2015-10,USD,2081.931818181818
Manganese,2015-11,USD,1633.809523809524
Manganese,2015-12,USD,1476.304347826087
Manganese,2016-01,USD,1559.52380952381
Manganese,2016-02,USD,1950.0
Manganese,2016-03,USD,1710.869565217391
Manganese,2016-04,USD,1675.0
Manganese,2016-05,USD,1661.363636363636
Manganese,2016-06,USD,1655.113636363636
Manganese,2016-07,USD,1662.5
Manganese,2016-08,USD,1669.021739130435
Manganese,2016-09,USD,1775.0
Manganese,2016-10,USD,1904.761904761905
Manganese,2016-11,USD,1893.181818181818
Manganese,2016-12,USD,2200.0
Manganese,2017-01,USD,2131.818181818182
Manganese,2017-02,USD,2100.0
Manganese,2017-03,USD,2156.521739130435
Manganese,2017-04,USD,2125.0
Manganese,2017-05,USD,2082.608695652174
Manganese,2017-06,USD,2002.272727272727
Manganese,2017-07,USD,1900.0
Manganese,2017-08,USD,1900.0
Manganese,2017-09,USD,1876.190476190476
Manganese,2017-10,USD,1828.409090909091
Manganese,2017-11,USD,1825.0
Manganese,2017-12,USD,1796.190476190476
Manganese,2018-01,USD,1826.521739130435
Manganese,2018-02,USD,2078.75
Manganese,2018-03,USD,2234.090909090909
Manganese,2018-04,USD,2200.0
Manganese,2018-05,USD,2523.913043478261
Manganese,2018-06,USD,2357.142857142857
Manganese,2018-07,USD,2300.0
Manganese,2018-08,USD,2517.391304347826
Manganese,2018-09,USD,2800.0
Manganese,2018-10,USD,2765.217391304348
Manganese,2018-11,USD,2600.0
Manganese,2018-12,USD,2338.095238095238
Manganese,2019-01,USD,2100.0
Manganese,2019-02,USD,2100.0
Manganese,2019-03,USD,2021.428571428571
Manganese,2019-04,USD,1950.0
Manganese,2019-05,USD,1992.391304347826
Manganese,2019-06,USD,1965.75
Manganese,2019-07,USD,1962.608695652174
Manganese,2019-08,USD,1907.272727272727
Manganese,2019-09,USD,1738.095238095238
Manganese,2019-10,USD,1750.0
Manganese,2019-11,USD,1684.52380952381
Manganese,2019-12,USD,1625.0
Manganese,2020-01,USD,1644.565217391304
Manganese,2020-02,USD,1958.75
Manganese,2020-03,USD,2275.0
Manganese,2020-04,USD,1680.0
Manganese,2020-05,USD,1680.0
Manganese,2020-06,USD,1662.272727272727
Manganese,2020-07,USD,1623.913043478261
Manganese,2020-08,USD,1571.666666666667
Manganese,2020-09,USD,1612.840909090909
Manganese,2020-10,USD,1665.454545454545
Manganese,2020-11,USD,1589.166666666667
Manganese,2020-12,USD,1600.0
Manganese,2021-01,USD,2126.190476190476
Manganese,2021-02,USD,2635.0
Manganese,2021-03,USD,2811.95652173913
Manganese,2021-04,USD,2862.5
Manganese,2021-05,USD,2985.714285714286
Manganese,2021-06,USD,3336.363636363636
Manganese,2021-07,USD,3537.5
Manganese,2021-08,USD,3885.0
Manganese,2021-09,USD,4975.227272727273
Manganese,2021-10,USD,5828.571428571429
Manganese,2021-11,USD,6209.090909090909
Manganese,2021-12,USD,7450.0
Manganese,2022-01,USD,7507.142857142857
Manganese,2022-02,USD,7400.0
Manganese,2022-03,USD,6577.173913043478
Manganese,2022-04,USD,6300.0
Manganese,2022-05,USD,6300.0
Manganese,2022-06,USD,5059.090909090909
Manganese,2022-07,USD,2887.5
Manganese,2022-08,USD,2447.282608695652
Manganese,2022-09,USD,2400.0
Manganese,2022-10,USD,2421.428571428571
Manganese,2022-11,USD,2393.181818181818
Manganese,2022-12,USD,2325.0
Manganese,2023-01,USD,2384.090909090909
Manganese,2023-02,USD,2425.0
Manganese,2023-03,USD,2507.173913043478
Manganese,2023-04,USD,2374.75
Manganese,2023-05,USD,2350.0
Manganese,2023-06,USD,2350.0
Manganese,2023-07,USD,2097.02380952381
Manganese,2023-08,USD,2037.5
Manganese,2023-09,USD,2037.5
Manganese,2023-10,USD,2037.5
Manganese,2023-11,USD,2068.181818181818
Manganese,2023-12,USD,2027.380952380952
Manganese,2024-01,USD,2023.913043478261
Manganese,2024-02,USD,2008.333333333333
Manganese,2024-03,USD,1971.428571428571
Manganese,2024-04,USD,1975.0
Manganese,2024-05,USD,1903.913043478261
Manganese,2024-06,USD,2115.0
Manganese,2024-07,USD,2203.695652173913
Manganese,2024-08,USD,2172.954545454545
Manganese,2024-09,USD,2129.761904761905
Manganese,2024-10,USD,2122.282608695652
Manganese,2024-11,USD,2081.547619047619
Manganese,2024-12,USD,2463.068181818182
Manganese,2025-01,USD,2452.173913043478
Manganese,2025-02,USD,1956.25
Manganese,2025-03,USD,2073.809523809524
Manganese,2025-04,USD,2047.727272727273
Manganese,2025-05,USD,2001.590909090909
Manganese,2025-06,USD,2034.642857142857
Manganese,2025-07,USD,2030.652173913043
Manganese,2025-08,USD,2099.52380952381
Manganese,2025-09,USD,2089.090909090909
Manganese,2025-10,USD,2071.413043478261
Manganese,2025-11,USD,2108.375
Manganese,2025-12,USD,2220.0
Manganese,2026-01,USD,2244.659090909091
Manganese,2026-02,USD,2766.875
Manganese,2026-03,USD,2855.0
Nickel,2005-01,INDEX,151.7819508846489
Nickel,2005-02,INDEX,160.6598466780461
Nickel,2005-03,INDEX,169.2506687455363
Nickel,2005-04,INDEX,168.1921014409127
Nickel,2005-05,INDEX,177.1957548315868
Nickel,2005-06,INDEX,167.9299748569352
Nickel,2005-07,INDEX,152.0304635793467
Nickel,2005-08,INDEX,155.9324726898029
Nickel,2005-09,INDEX,147.517261898642
Nickel,2005-10,INDEX,129.5558836650545
Nickel,2005-11,INDEX,127.512424221321
Nickel,2005-12,INDEX,140.5961252638786
Nickel,2006-01,INDEX,152.7934955675598
Nickel,2006-02,INDEX,156.0627464438881
Nickel,2006-03,INDEX,155.5518467648236
Nickel,2006-04,INDEX,187.8952830032187
Nickel,2006-05,INDEX,220.2286497726989
Nickel,2006-06,INDEX,214.544292682325
Nickel,2006-07,INDEX,272.9049042721645
Nickel,2006-08,INDEX,317.5434598894935
Nickel,2006-09,INDEX,309.5577351596362
Nickel,2006-10,INDEX,339.2446987063746
Nickel,2006-11,INDEX,332.3709817180981
Nickel,2006-12,INDEX,358.5188564531271
Nickel,2007-01,INDEX,383.7509503292951
Nickel,2007-02,INDEX,428.1134270999796
Nickel,2007-03,INDEX,480.7125211880428
Nickel,2007-04,INDEX,520.6424864581278
Nickel,2007-05,INDEX,539.6807385902258
Nickel,2007-06,INDEX,433.0473284130326
Nickel,2007-07,INDEX,348.0938395293246
Nickel,2007-08,INDEX,288.1617542544919
Nickel,2007-09,INDEX,307.9504796168541
Nickel,2007-10,INDEX,324.7047265822416
Nickel,2007-11,INDEX,317.9267015878749
Nickel,2007-12,INDEX,271.5275591591318
Nickel,2008-01,INDEX,289.4659129635702
Nickel,2008-02,INDEX,292.4901363910891
Nickel,2008-03,INDEX,324.0486953827221
Nickel,2008-04,INDEX,299.9091308137807
Nickel,2008-05,INDEX,267.3894857349237
Nickel,2008-06,INDEX,235.1448705452106
Nickel,2008-07,INDEX,209.5526967451638
Nickel,2008-08,INDEX,199.1812746660189
Nickel,2008-09,INDEX,185.3208104431942
Nickel,2008-10,INDEX,126.5726200908621
Nickel,2008-11,INDEX,112.3116088719196
Nickel,2008-12,INDEX,102.6237080966933
Nickel,2009-01,INDEX,120.5079371979915
Nickel,2009-02,INDEX,108.4997988273871
Nickel,2009-03,INDEX,101.2042317372457
Nickel,2009-04,INDEX,118.0968057433345
Nickel,2009-05,INDEX,132.5673949386889
Nickel,2009-06,INDEX,155.7486682658573
Nickel,2009-07,INDEX,166.931655669503
Nickel,2009-08,INDEX,201.9339590898389
Nickel,2009-09,INDEX,181.3893854062744
Nickel,2009-10,INDEX,192.695489231271
Nickel,2009-11,INDEX,176.2482303935405
Nickel,2009-12,INDEX,178.4398071479793
Nickel,2010-01,INDEX,191.820807560206
Nickel,2010-02,INDEX,198.6471522742696
Nickel,2010-03,INDEX,234.1506471469526
Nickel,2010-04,INDEX,271.2664326564988
Nickel,2010-05,INDEX,228.5522741670483
Nickel,2010-06,INDEX,202.3025864416257
Nickel,2010-07,INDEX,203.73275540011
Nickel,2010-08,INDEX,223.5371068454946
Nickel,2010-09,INDEX,236.4743395836539
Nickel,2010-10,INDEX,247.9753464796975
Nickel,2010-11,INDEX,237.9968844768532
Nickel,2010-12,INDEX,251.163331347525
Nickel,2011-01,INDEX,267.0218532008953
Nickel,2011-02,INDEX,296.108855918019
Nickel,2011-03,INDEX,278.3725827380324
Nickel,2011-04,INDEX,274.4312163890749
Nickel,2011-05,INDEX,251.8405315423323
Nickel,2011-06,INDEX,233.6687166434012
Nickel,2011-07,INDEX,248.5409827129112
Nickel,2011-08,INDEX,227.8715345866105
Nickel,2011-09,INDEX,212.3732213551526
Nickel,2011-10,INDEX,198.4230566031947
Nickel,2011-11,INDEX,186.2706245411607
Nickel,2011-12,INDEX,190.1583841843249
Nickel,2012-01,INDEX,207.4856433588121
Nickel,2012-02,INDEX,212.5407612982853
Nickel,2012-03,INDEX,194.4810686770368
Nickel,2012-04,INDEX,186.4771427239526
Nickel,2012-05,INDEX,176.8421208045882
Nickel,2012-06,INDEX,173.0419419000138
Nickel,2012-07,INDEX,168.0886719755481
Nickel,2012-08,INDEX,163.665404301614
Nickel,2012-09,INDEX,180.1734220287118
Nickel,2012-10,INDEX,178.9308879544761
Nickel,2012-11,INDEX,170.2455316204567
Nickel,2012-12,INDEX,181.8465278524279
Nickel,2013-01,INDEX,182.3214349014111
Nickel,2013-02,INDEX,184.3644589713863
Nickel,2013-03,INDEX,174.376109698167
Nickel,2013-04,INDEX,162.8871060340799
Nickel,2013-05,INDEX,155.7889234198252
Nickel,2013-06,INDEX,148.8276026895051
Nickel,2013-07,INDEX,143.3044146579368
Nickel,2013-08,INDEX,149.1192794213897
Nickel,2013-09,INDEX,143.8367407283565
Nickel,2013-10,INDEX,147.1327638051618
Nickel,2013-11,INDEX,142.6134081423755
Nickel,2013-12,INDEX,145.1202721957489
Nickel,2014-01,INDEX,146.9618219834971
Nickel,2014-02,INDEX,148.0279823869302
Nickel,2014-03,INDEX,163.3955458857382
Nickel,2014-04,INDEX,181.0659275179494
Nickel,2014-05,INDEX,202.1960698830583
Nickel,2014-06,INDEX,194.1475960643609
Nickel,2014-07,INDEX,199.2422654392358
Nickel,2014-08,INDEX,193.8494304588205
Nickel,2014-09,INDEX,187.9568406417651
Nickel,2014-10,INDEX,164.7949395394554
Nickel,2014-11,INDEX,164.7394995609777
Nickel,2014-12,INDEX,166.3548692975856
Nickel,2015-01,INDEX,154.7567830767446
Nickel,2015-02,INDEX,151.8870818041956
Nickel,2015-03,INDEX,143.3584499455008
Nickel,2015-04,INDEX,133.7226214508361
Nickel,2015-05,INDEX,140.8138607025486
Nickel,2015-06,INDEX,133.6632403051103
Nickel,2015-07,INDEX,118.9461679636649
Nickel,2015-08,INDEX,108.2418567942984
Nickel,2015-09,INDEX,103.5681082204641
Nickel,2015-10,INDEX,107.5209692114653
Nickel,2015-11,INDEX,96.34352058785151
Nickel,2015-12,INDEX,90.75167478154744
Nickel,2016-01,INDEX,88.66210237655739
Nickel,2016-02,INDEX,86.48613986207253
Nickel,2016-03,INDEX,90.85031062392623
Nickel,2016-04,INDEX,92.53456415888468
Nickel,2016-05,INDEX,90.25730449533047
Nickel,2016-06,INDEX,93.05039746905392
Nickel,2016-07,INDEX,106.9584742111963
Nickel,2016-08,INDEX,107.7206433472722
Nickel,2016-09,INDEX,106.2177579478712
Nickel,2016-10,INDEX,106.9259678077961
Nickel,2016-11,INDEX,115.9843812916375
Nickel,2016-12,INDEX,114.3519564084017
Nickel,2017-01,INDEX,103.9216068981077
Nickel,2017-02,INDEX,110.9234117483879
Nickel,2017-03,INDEX,106.3519811078609
Nickel,2017-04,INDEX,100.1469352126763
Nickel,2017-05,INDEX,95.41373819440928
Nickel,2017-06,INDEX,93.08592667471352
Nickel,2017-07,INDEX,98.9183503197847
Nickel,2017-08,INDEX,113.494257697642
Nickel,2017-09,INDEX,116.8898008011989
Nickel,2017-10,INDEX,118.1402934910618
Nickel,2017-11,INDEX,124.7709907126267
Nickel,2017-12,INDEX,119.8008412988756
Nickel,2018-01,INDEX,134.0764449669314
Nickel,2018-02,INDEX,141.694854105833
Nickel,2018-03,INDEX,139.5753001268671
Nickel,2018-04,INDEX,145.2614889451772
Nickel,2018-05,INDEX,149.7261069749427
Nickel,2018-06,INDEX,157.4296282998466
Nickel,2018-07,INDEX,143.7582719398569
Nickel,2018-08,INDEX,139.7717766341646
Nickel,2018-09,INDEX,130.3816207535674
Nickel,2018-10,INDEX,128.3447962725218
Nickel,2018-11,INDEX,117.1391989062599
Nickel,2018-12,INDEX,112.922112822643
Nickel,2019-01,INDEX,120.0925049113711
Nickel,2019-02,INDEX,132.2041505732191
Nickel,2019-03,INDEX,135.7585272726551
Nickel,2019-04,INDEX,133.1167182205859
Nickel,2019-05,INDEX,125.2327801532981
Nickel,2019-06,INDEX,124.4785261347054
Nickel,2019-07,INDEX,141.1782337097413
Nickel,2019-08,INDEX,164.1307861397466
Nickel,2019-09,INDEX,184.0182533681489
Nickel,2019-10,INDEX,177.6539786013908
Nickel,2019-11,INDEX,158.1190866345622
Nickel,2019-12,INDEX,144.1288889271606
Nickel,2020-01,INDEX,140.767186546061
Nickel,2020-02,INDEX,132.5201947006298
Nickel,2020-03,INDEX,123.4601998851586
Nickel,2020-04,INDEX,123.0202104657749
Nickel,2020-05,INDEX,126.9346320725804
Nickel,2020-06,INDEX,132.6411124305579
Nickel,2020-07,INDEX,139.677475531419
Nickel,2020-08,INDEX,151.9073561224386
Nickel,2020-09,INDEX,154.8432656749652
Nickel,2020-10,INDEX,158.8231288622676
Nickel,2020-11,INDEX,164.7466211928677
Nickel,2020-12,INDEX,175.3280311855892
Nickel,2021-01,INDEX,186.1682397923501
Nickel,2021-02,INDEX,193.6845559956502
Nickel,2021-03,INDEX,170.9885797472002
Nickel,2021-04,INDEX,172.1828207743888
Nickel,2021-05,INDEX,183.4473577973774
Nickel,2021-06,INDEX,187.3812438239426
Nickel,2021-07,INDEX,196.1246497308496
Nickel,2021-08,INDEX,199.4886859859922
Nickel,2021-09,INDEX,201.9438598951493
Nickel,2021-10,INDEX,201.7929284457735
Nickel,2021-11,INDEX,207.7383133089454
Nickel,2021-12,INDEX,208.6000521979487
Nickel,2022-01,INDEX,232.9857505660754
Nickel,2022-02,INDEX,250.2876683936369
Nickel,2022-03,INDEX,353.5543858457462
Nickel,2022-04,INDEX,345.3172603048094
Nickel,2022-05,INDEX,294.1986447560268
Nickel,2022-06,INDEX,269.6882253410995
Nickel,2022-07,INDEX,223.8821461884575
Nickel,2022-08,INDEX,229.645440886111
Nickel,2022-09,INDEX,237.3480074880508
Nickel,2022-10,INDEX,229.6246132685324
Nickel,2022-11,INDEX,266.4118877981314
Nickel,2022-12,INDEX,302.0883738582547
Nickel,2023-01,INDEX,294.6426603449959
Nickel,2023-02,INDEX,278.5560308400894
Nickel,2023-03,INDEX,242.7115540450182
Nickel,2023-04,INDEX,247.7369030776988
Nickel,2023-05,INDEX,230.6864981035395
Nickel,2023-06,INDEX,221.2911088224402
Nickel,2023-07,INDEX,219.8110293381744
Nickel,2023-08,INDEX,213.0899078411289
Nickel,2023-09,INDEX,204.734509813017
Nickel,2023-10,INDEX,190.3459570726841
Nickel,2023-11,INDEX,177.4574866466125
Nickel,2023-12,INDEX,171.372766164463
Nickel,2024-01,INDEX,167.914187119705
Nickel,2024-02,INDEX,170.2778462789375
Nickel,2024-03,INDEX,181.3135568325243
Nickel,2024-04,INDEX,188.9736912449702
Nickel,2024-05,INDEX,204.024816592818
Nickel,2024-06,INDEX,182.3624900828576
Nickel,2024-07,INDEX,170.2404413666092
Nickel,2024-08,INDEX,169.9112396930192
Nickel,2024-09,INDEX,168.4979246617886
