mineral,year,importer_iso,importer,exporter_iso,exporter,trade_value_usd,net_weight_kg
Cobalt,2005,JPN,Japan,FIN,Finland,163773855.0,4298850.0
Cobalt,2005,CHN,China,COD,Dem. Rep. of the Congo,153036811.0,106237611.0
Cobalt,2005,ESP,Spain,CHN,China,126091937.59,5676236.0
Cobalt,2005,FIN,Finland,COD,Dem. Rep. of the Congo,116070015.0,64111491.0
Cobalt,2005,KOR,Rep. of Korea,BEL,Belgium,96091565.0,2746694.0
Cobalt,2005,USA,USA,NOR,Norway,91692973.0,1859616.0
Cobalt,2005,JPN,Japan,CAN,Canada,78759806.0,2202739.0
Cobalt,2005,CHN,China,COG,Congo,73231067.0,51549347.0
Cobalt,2005,JPN,Japan,AUS,Australia,60580689.0,2431095.0
Cobalt,2005,ESP,Spain,FIN,Finland,52529353.38,1837248.0
Cobalt,2005,USA,USA,RUS,Russian Federation,51389384.0,1042223.0
Cobalt,2005,JPN,Japan,BEL,Belgium,45898205.0,944789.0
Cobalt,2005,ESP,Spain,GBR,United Kingdom,41547458.4,1607046.48
Cobalt,2005,MYS,Malaysia,USA,USA,41478325.0,9394138.0
Cobalt,2005,NOR,Norway,COG,Congo,40522949.26,5807042.0
Cobalt,2005,JPN,Japan,ZMB,Zambia,40473416.0,1278878.0
Cobalt,2005,CHN,China,ZAF,South Africa,40113123.0,26654113.0
Cobalt,2005,ESP,Spain,BEL,Belgium,39839978.5,1247680.0
Cobalt,2005,GBR,United Kingdom,NLD,Netherlands,39287701.0,1305357.0
Cobalt,2005,MYS,Malaysia,JPN,Japan,38620245.0,7753005.0
Cobalt,2006,CHN,China,COD,Dem. Rep. of the Congo,245636130.0,113749555.0
Cobalt,2006,JPN,Japan,FIN,Finland,148018174.0,4451850.0
Cobalt,2006,FIN,Finland,COD,Dem. Rep. of the Congo,125319602.0,29819797.0
Cobalt,2006,KOR,Rep. of Korea,BEL,Belgium,121251130.0,3902205.0
Cobalt,2006,CHN,China,COG,Congo,92577905.0,29227712.0
Cobalt,2006,ESP,Spain,FIN,Finland,87509132.52,3453864.0
Cobalt,2006,USA,USA,RUS,Russian Federation,80294608.0,2633317.0
Cobalt,2006,ESP,Spain,CHN,China,75313576.58,3462872.8
Cobalt,2006,USA,USA,NOR,Norway,67739730.0,2264527.0
Cobalt,2006,JPN,Japan,CAN,Canada,66869453.0,1997265.0
Cobalt,2006,MYS,Malaysia,USA,USA,65324516.0,11549530.0
Cobalt,2006,JPN,Japan,AUS,Australia,56193481.0,2486600.0
Cobalt,2006,MYS,Malaysia,JPN,Japan,55954876.0,2349397848.0
Cobalt,2006,USA,USA,CHN,China,51182912.0,1667690.0
Cobalt,2006,NOR,Norway,AUS,Australia,47621209.51,5476478.0
Cobalt,2006,ESP,Spain,GBR,United Kingdom,45048774.18,1727042.4
Cobalt,2006,JPN,Japan,USA,USA,39327750.0,1268348.0
Cobalt,2006,ESP,Spain,BEL,Belgium,37357600.69,1151977.6
Cobalt,2006,JPN,Japan,ZMB,Zambia,36289561.0,1174749.0
Cobalt,2006,USA,USA,CAN,Canada,35690225.0,1055883.0
Cobalt,2007,CHN,China,COD,Dem. Rep. of the Congo,304701220.0,92472676.0
Cobalt,2007,JPN,Japan,FIN,Finland,265411405.0,4707880.0
Cobalt,2007,KOR,Rep. of Korea,BEL,Belgium,212353505.0,4220177.0
Cobalt,2007,FIN,Finland,COD,Dem. Rep. of the Congo,187943742.0,22798380.0
Cobalt,2007,CHN,China,COG,Congo,184818756.0,24982739.0
Cobalt,2007,ESP,Spain,CHN,China,124120994.94,3628435.2
Cobalt,2007,JPN,Japan,CAN,Canada,117886824.0,1997165.0
Cobalt,2007,USA,USA,NOR,Norway,107974326.0,1888249.0
Cobalt,2007,MYS,Malaysia,USA,USA,107534414.0,11674230.0
Cobalt,2007,JPN,Japan,AUS,Australia,101994562.0,2694700.0
Cobalt,2007,ESP,Spain,FIN,Finland,93311883.09,2044152.0
Cobalt,2007,USA,USA,RUS,Russian Federation,85203643.0,1562515.0
Cobalt,2007,NOR,Norway,AUS,Australia,80131758.42,4916718.0
Cobalt,2007,USA,USA,CAN,Canada,77504796.0,1480240.0
Cobalt,2007,GBR,United Kingdom,NLD,Netherlands,75317317.0,1383249.0
Cobalt,2007,CHN,China,CUB,Cuba,72523685.0,7459870.0
Cobalt,2007,USA,USA,CHN,China,71583650.0,1289189.0
Cobalt,2007,JPN,Japan,NOR,Norway,67048171.0,1133518.0
Cobalt,2007,ESP,Spain,GBR,United Kingdom,66797311.4,1752226.4
Cobalt,2007,JPN,Japan,ZMB,Zambia,57770630.0,1003250.0
Cobalt,2008,CHN,China,COD,Dem. Rep. of the Congo,1136164818.0,222263326.0
Cobalt,2008,DEU,Germany,FIN,Finland,525550952.56,8065440.0
Cobalt,2008,JPN,Japan,FIN,Finland,449358196.0,5126735.0
Cobalt,2008,DEU,Germany,GBR,United Kingdom,429912229.46,5956369.07
Cobalt,2008,KOR,Rep. of Korea,BEL,Belgium,342802037.0,4960409.0
Cobalt,2008,DEU,Germany,BEL,Belgium,339041905.83,3716248.0
Cobalt,2008,FIN,Finland,COD,Dem. Rep. of the Congo,325948940.0,46323904.0
Cobalt,2008,DEU,Germany,RUS,Russian Federation,300981770.17,3790904.0
Cobalt,2008,DEU,Germany,USA,USA,287005538.26,2939509.59
Cobalt,2008,DEU,Germany,CAN,Canada,267030710.93,2894128.0
Cobalt,2008,ESP,Spain,BEL,Belgium,232836636.16,2555902.72
Cobalt,2008,JPN,Japan,CAN,Canada,227984225.0,2721589.0
Cobalt,2008,CHN,China,COG,Congo,185036521.0,34132211.0
Cobalt,2008,JPN,Japan,AUS,Australia,145406857.0,2568000.0
Cobalt,2008,JPN,Japan,NOR,Norway,142384217.0,1602280.0
Cobalt,2008,FIN,Finland,RUS,Russian Federation,141791092.0,9341901.0
Cobalt,2008,GBR,United Kingdom,NLD,Netherlands,122826668.0,1725162.0
Cobalt,2008,USA,USA,NOR,Norway,115548579.0,0.0
Cobalt,2008,DEU,Germany,CHN,China,109292998.12,1368536.0
Cobalt,2008,USA,USA,CHN,China,99101333.0,271497.0
Cobalt,2009,ZMB,Zambia,COD,Dem. Rep. of the Congo,762929887.53,4334478.94
Cobalt,2009,CHN,China,COD,Dem. Rep. of the Congo,646897769.0,268699532.0
Cobalt,2009,DEU,Germany,USA,USA,234562468.57,3212674.99
Cobalt,2009,DEU,Germany,FIN,Finland,220664670.16,6691032.46
Cobalt,2009,DEU,Germany,GBR,United Kingdom,157866486.49,4073136.06
Cobalt,2009,JPN,Japan,FIN,Finland,153186087.0,3845965.0
Cobalt,2009,ESP,Spain,BEL,Belgium,142559908.11,4749436.0
Cobalt,2009,DEU,Germany,BEL,Belgium,131035516.95,2610032.0
Cobalt,2009,FIN,Finland,COD,Dem. Rep. of the Congo,101905878.0,27929364.0
Cobalt,2009,KOR,Rep. of Korea,BEL,Belgium,76809469.0,2234046.0
Cobalt,2009,DEU,Germany,CAN,Canada,75752391.37,1238000.0
Cobalt,2009,JPN,Japan,CAN,Canada,70964253.0,2069386.0
Cobalt,2009,USA,USA,CHN,China,53566128.0,1514457.0
Cobalt,2009,FIN,Finland,RUS,Russian Federation,53447319.0,9032652.0
Cobalt,2009,USA,USA,NOR,Norway,52506757.0,1648938.0
Cobalt,2009,JPN,Japan,AUS,Australia,51046719.0,2190999.0
Cobalt,2009,CHN,China,COG,Congo,46075444.0,18352526.0
Cobalt,2009,DEU,Germany,CHN,China,45170760.05,1068011.33
Cobalt,2009,DEU,Germany,NOR,Norway,44118619.81,1406712.0
Cobalt,2009,GBR,United Kingdom,NLD,Netherlands,43805393.0,1310301.0
Cobalt,2010,ZMB,Zambia,COD,Dem. Rep. of the Congo,3177973801.89,39605.95
Cobalt,2010,CHN,China,COD,Dem. Rep. of the Congo,1172090123.0,381494928.0
Cobalt,2010,DEU,Germany,FIN,Finland,362824975.03,9046116.61
Cobalt,2010,DEU,Germany,BEL,Belgium,239127620.76,4570800.0
Cobalt,2010,DEU,Germany,USA,USA,209784426.88,3045761.5
Cobalt,2010,DEU,Germany,GBR,United Kingdom,209019626.15,8262608.48
Cobalt,2010,JPN,Japan,FIN,Finland,206930462.0,4563275.0
Cobalt,2010,ESP,Spain,BEL,Belgium,174735477.46,4537120.0
Cobalt,2010,FIN,Finland,COD,Dem. Rep. of the Congo,129967457.0,25254700.0
Cobalt,2010,ESP,Spain,CHN,China,108277057.3,3272840.0
Cobalt,2010,USA,USA,CHN,China,105022402.0,2690301.0
Cobalt,2010,DEU,Germany,CAN,Canada,96843435.71,1294520.0
Cobalt,2010,DEU,Germany,RUS,Russian Federation,85202437.2,1534216.0
Cobalt,2010,KOR,Rep. of Korea,CHN,China,76331126.0,2196177.0
Cobalt,2010,KOR,Rep. of Korea,BEL,Belgium,70320311.0,1945530.0
Cobalt,2010,JPN,Japan,CAN,Canada,69853058.0,1610195.0
Cobalt,2010,JPN,Japan,AUS,Australia,67931724.0,2383500.0
Cobalt,2010,DEU,Germany,CHN,China,66852466.74,1400150.3
Cobalt,2010,ESP,Spain,GBR,United Kingdom,65341719.48,984559.28
Cobalt,2010,ESP,Spain,FIN,Finland,59304677.95,1768008.0
Cobalt,2011,ZMB,Zambia,COD,Dem. Rep. of the Congo,2413844234.68,0.0
Cobalt,2011,CHN,China,COD,Dem. Rep. of the Congo,1162922913.0,377647285.0
Cobalt,2011,DEU,Germany,FIN,Finland,331875320.5,8389400.83
Cobalt,2011,DEU,Germany,GBR,United Kingdom,289099341.44,11159604.34
Cobalt,2011,DEU,Germany,USA,USA,255226778.52,3716682.95
Cobalt,2011,DEU,Germany,BEL,Belgium,234973705.67,4700326.58
Cobalt,2011,ESP,Spain,BEL,Belgium,214953629.99,6912058.0
Cobalt,2011,JPN,Japan,FIN,Finland,203520817.0,5061500.0
Cobalt,2011,DEU,Germany,CAN,Canada,157492866.22,3223184.0
Cobalt,2011,FIN,Finland,ZAF,South Africa,124194534.0,29083552.0
Cobalt,2011,ESP,Spain,FIN,Finland,119738940.01,3978600.0
Cobalt,2011,FIN,Finland,COD,Dem. Rep. of the Congo,88458225.0,22970604.0
Cobalt,2011,KOR,Rep. of Korea,BEL,Belgium,84681475.0,2561581.0
Cobalt,2011,KOR,Rep. of Korea,CHN,China,83897082.0,2764090.0
Cobalt,2011,JPN,Japan,CAN,Canada,77674930.0,2009486.0
Cobalt,2011,USA,USA,CHN,China,77543075.0,2158805.0
Cobalt,2011,CHN,China,ZMB,Zambia,75896864.0,6351261.0
Cobalt,2011,DEU,Germany,CHN,China,69725434.44,1414683.62
Cobalt,2011,ESP,Spain,CHN,China,68348265.73,1861712.0
Cobalt,2011,USA,USA,CAN,Canada,59733201.0,2087929.0
Cobalt,2012,ZMB,Zambia,COD,Dem. Rep. of the Congo,2322112661.27,0.0
Cobalt,2012,CHN,China,COD,Dem. Rep. of the Congo,728611657.0,244308463.0
Cobalt,2012,DEU,Germany,FIN,Finland,256679307.93,7780344.0
Cobalt,2012,DEU,Germany,USA,USA,254982950.14,4024036.25
Cobalt,2012,DEU,Germany,GBR,United Kingdom,235161101.49,8795724.88
Cobalt,2012,DEU,Germany,BEL,Belgium,221557750.43,5197856.0
Cobalt,2012,ESP,Spain,BEL,Belgium,179012486.58,6558755.36
Cobalt,2012,FIN,Finland,COD,Dem. Rep. of the Congo,174205282.0,53559374.0
Cobalt,2012,JPN,Japan,FIN,Finland,163520700.0,5008517.0
Cobalt,2012,DEU,Germany,CAN,Canada,133469942.5,3109408.0
Cobalt,2012,KOR,Rep. of Korea,BEL,Belgium,122393681.0,4563837.0
Cobalt,2012,KOR,Rep. of Korea,CHN,China,109313721.0,4300439.0
Cobalt,2012,ESP,Spain,FIN,Finland,77243574.01,3031440.0
Cobalt,2012,DEU,Germany,CHN,China,70545818.97,1722523.91
Cobalt,2012,USA,USA,CHN,China,65316912.0,2215622.0
Cobalt,2012,ESP,Spain,CHN,China,57867548.46,2616856.0
Cobalt,2012,JPN,Japan,CAN,Canada,57263635.0,1864552.0
Cobalt,2012,KOR,Rep. of Korea,AUS,Australia,55983021.0,2818090.0
Cobalt,2012,QAT,Qatar,NLD,Netherlands,52584009.15,1335345.0
Cobalt,2012,USA,USA,CAN,Canada,51042214.0,1724244.0
Cobalt,2013,ZMB,Zambia,COD,Dem. Rep. of the Congo,3053419640.62,0.0
Cobalt,2013,CHN,China,COD,Dem. Rep. of the Congo,809056192.0,289326299.0
Cobalt,2013,DEU,Germany,FIN,Finland,438508262.61,14192088.0
Cobalt,2013,DEU,Germany,USA,USA,222339295.64,3623654.36
Cobalt,2013,DEU,Germany,BEL,Belgium,199564963.52,5065752.0
Cobalt,2013,ESP,Spain,BEL,Belgium,186305494.89,7088882.76
Cobalt,2013,KOR,Rep. of Korea,CHN,China,185712258.0,7818823.0
Cobalt,2013,DEU,Germany,GBR,United Kingdom,172143889.35,6300068.59
Cobalt,2013,FIN,Finland,COD,Dem. Rep. of the Congo,139508932.0,41743269.0
Cobalt,2013,DEU,Germany,CAN,Canada,128092283.8,3342899.09
Cobalt,2013,JPN,Japan,FIN,Finland,120892937.0,4168221.0
Cobalt,2013,KOR,Rep. of Korea,BEL,Belgium,117880703.0,4800137.0
Cobalt,2013,CHN,China,ZMB,Zambia,70647193.0,5530757.0
Cobalt,2013,ESP,Spain,CHN,China,70301576.02,3207266.88
Cobalt,2013,DEU,Germany,CHN,China,63268370.24,1615040.51
Cobalt,2013,USA,USA,CHN,China,59110122.0,2191757.0
Cobalt,2013,ESP,Spain,FIN,Finland,57315986.87,2326840.0
Cobalt,2013,KOR,Rep. of Korea,FIN,Finland,55104686.0,2350610.0
Cobalt,2013,JPN,Japan,CAN,Canada,41645329.0,1472672.0
Cobalt,2013,ESP,Spain,GBR,United Kingdom,39476862.58,1578110.48
Cobalt,2014,ZMB,Zambia,COD,Dem. Rep. of the Congo,1867887391.81,0.0
Cobalt,2014,CHN,China,COD,Dem. Rep. of the Congo,894817789.0,287296376.0
Cobalt,2014,DEU,Germany,FIN,Finland,383517931.52,12058224.0
Cobalt,2014,DEU,Germany,USA,USA,255706626.4,5388752.82
Cobalt,2014,FIN,Finland,COD,Dem. Rep. of the Congo,241055980.0,66093373.0
Cobalt,2014,KOR,Rep. of Korea,CHN,China,193881153.0,68579.0
Cobalt,2014,DEU,Germany,BEL,Belgium,185740080.1,4796661.07
Cobalt,2014,DEU,Germany,GBR,United Kingdom,178561268.55,5574807.49
Cobalt,2014,ESP,Spain,BEL,Belgium,156719195.26,6414617.6
Cobalt,2014,JPN,Japan,FIN,Finland,153694434.0,4781260.0
Cobalt,2014,ESP,Spain,CHN,China,125858167.83,5462416.0
Cobalt,2014,ZAF,South Africa,MDG,Madagascar,117784674.02,3864000.0
Cobalt,2014,KOR,Rep. of Korea,BEL,Belgium,113205184.0,0.0
Cobalt,2014,DEU,Germany,CAN,Canada,110449200.55,2664776.0
Cobalt,2014,USA,USA,NOR,Norway,61139587.0,2006488.0
Cobalt,2014,KOR,Rep. of Korea,FIN,Finland,58504583.0,0.0
Cobalt,2014,ESP,Spain,FIN,Finland,57049908.93,2178600.0
Cobalt,2014,JPN,Japan,CAN,Canada,54399961.0,1735386.0
Cobalt,2014,QAT,Qatar,NLD,Netherlands,53690633.0,1401120.0
Cobalt,2014,USA,USA,CHN,China,52631580.0,1806677.0
Cobalt,2015,CHN,China,COD,Dem. Rep. of the Congo,2352884830.0,752362776.0
Cobalt,2015,ZMB,Zambia,COD,Dem. Rep. of the Congo,1210730434.07,47898283.85
Cobalt,2015,DEU,Germany,FIN,Finland,308394312.26,10412240.0
Cobalt,2015,DEU,Germany,USA,USA,269520648.32,5621510.44
Cobalt,2015,DEU,Germany,BEL,Belgium,211338378.73,5751584.13
Cobalt,2015,ESP,Spain,BEL,Belgium,193977903.64,8672940.8
Cobalt,2015,DEU,Germany,GBR,United Kingdom,180317712.66,5463544.36
Cobalt,2015,FIN,Finland,_X ,"Areas, nes",168632933.0,0.0
Cobalt,2015,KOR,Rep. of Korea,CHN,China,153988042.0,7173608.0
Cobalt,2015,JPN,Japan,FIN,Finland,133669249.0,4220450.0
Cobalt,2015,KOR,Rep. of Korea,BEL,Belgium,109935543.0,4217498.0
Cobalt,2015,CHN,China,USA,USA,90651080.0,1245580.82
Cobalt,2015,DEU,Germany,CAN,Canada,87043275.82,2013568.0
Cobalt,2015,ZAF,South Africa,MDG,Madagascar,86095733.42,3108000.0
Cobalt,2015,ESP,Spain,CHN,China,83527775.41,3915560.0
Cobalt,2015,ESP,Spain,FIN,Finland,70377218.42,2977912.0
Cobalt,2015,CAN,Canada,USA,USA,67124455.0,2105985.0
Cobalt,2015,JPN,Japan,CAN,Canada,65123097.0,2209468.0
Cobalt,2015,CHN,China,AUS,Australia,65029464.0,3940452.48
Cobalt,2015,DEU,Germany,CHN,China,62817558.46,2038752.39
Cobalt,2016,CHN,China,COD,Dem. Rep. of the Congo,1899696164.0,0.0
Cobalt,2016,ZMB,Zambia,COD,Dem. Rep. of the Congo,1287494244.78,26373903.13
Cobalt,2016,DEU,Germany,FIN,Finland,315610358.91,12456128.0
Cobalt,2016,DEU,Germany,USA,USA,243141485.45,5248484.37
Cobalt,2016,ESP,Spain,BEL,Belgium,217337673.13,13078922.4
Cobalt,2016,DEU,Germany,BEL,Belgium,189363033.97,5618899.04
Cobalt,2016,FIN,Finland,_X ,"Areas, nes",176543774.0,0.0
Cobalt,2016,KOR,Rep. of Korea,CHN,China,176273361.0,9310331.0
Cobalt,2016,DEU,Germany,GBR,United Kingdom,118681105.62,3554325.02
Cobalt,2016,JPN,Japan,FIN,Finland,106693044.0,4038305.0
Cobalt,2016,CHN,China,ZMB,Zambia,106689786.0,0.0
Cobalt,2016,DEU,Germany,CAN,Canada,89260249.65,2367560.0
Cobalt,2016,CHN,China,NCL,New Caledonia,87533582.0,0.0
Cobalt,2016,CHN,China,USA,USA,77590040.0,726613.3
Cobalt,2016,CAN,Canada,USA,USA,73623791.89,3511478.0
Cobalt,2016,CHN,China,ZAF,South Africa,65621322.0,0.0
Cobalt,2016,ESP,Spain,FIN,Finland,64748442.48,3253808.0
Cobalt,2016,KOR,Rep. of Korea,BEL,Belgium,63053654.0,2900445.0
Cobalt,2016,USA,USA,NOR,Norway,62623846.0,2439200.0
Cobalt,2016,ESP,Spain,CHN,China,59821213.81,3299600.0
Cobalt,2017,CHN,China,COD,Dem. Rep. of the Congo,4457803642.0,629581582.0
Cobalt,2017,DEU,Germany,FIN,Finland,429765583.86,10164760.0
Cobalt,2017,DEU,Germany,BEL,Belgium,331037917.96,6638960.0
Cobalt,2017,DEU,Germany,GBR,United Kingdom,289994243.18,6156433.36
Cobalt,2017,KOR,Rep. of Korea,CHN,China,269579545.0,7025918.16
Cobalt,2017,JPN,Japan,FIN,Finland,252520452.74,5129750.0
Cobalt,2017,DEU,Germany,USA,USA,245439021.52,4735096.48
Cobalt,2017,CHN,China,FIN,Finland,176234258.0,4838072.0
Cobalt,2017,DEU,Germany,CAN,Canada,173105299.26,2584704.0
Cobalt,2017,FIN,Finland,AUT,Austria,140289477.15,13512320.0
Cobalt,2017,JPN,Japan,CAN,Canada,134317874.59,2559865.0
Cobalt,2017,FRA,France,GBR,United Kingdom,125617684.23,4114228.0
Cobalt,2017,CAN,Canada,USA,USA,120636112.73,5969086.0
Cobalt,2017,DEU,Germany,MDG,Madagascar,112738110.12,2244408.0
Cobalt,2017,CHN,China,NCL,New Caledonia,102491912.0,6680360.0
Cobalt,2017,CHN,China,ZMB,Zambia,100093664.0,3933090.0
Cobalt,2017,CHN,China,AUS,Australia,98254198.0,2115134.23
Cobalt,2017,KOR,Rep. of Korea,BEL,Belgium,92371551.0,2281829.5
Cobalt,2017,KOR,Rep. of Korea,FIN,Finland,73135005.0,1772500.0
Cobalt,2017,DEU,Germany,CHN,China,69276140.92,1332480.0
Cobalt,2018,CHN,China,COD,Dem. Rep. of the Congo,3996789428.0,354449798.0
Cobalt,2018,DEU,Germany,FIN,Finland,522981815.04,11025560.0
Cobalt,2018,KOR,Rep. of Korea,CHN,China,494331440.0,8149903.97
Cobalt,2018,DEU,Germany,BEL,Belgium,473694897.73,6297082.1
Cobalt,2018,JPN,Japan,FIN,Finland,427134893.15,5337050.0
Cobalt,2018,DEU,Germany,GBR,United Kingdom,349025964.32,5020666.23
Cobalt,2018,DEU,Germany,USA,USA,306703638.8,4708233.83
Cobalt,2018,BEL,Belgium,NLD,Netherlands,277308972.0,10568818.81
Cobalt,2018,DEU,Germany,CAN,Canada,239379982.18,2533818.99
Cobalt,2018,ESP,Spain,ITA,Italy,224878038.31,4233938.86
Cobalt,2018,FRA,France,GBR,United Kingdom,223347166.25,3477025.83
Cobalt,2018,ESP,Spain,CHN,China,223279402.87,4369123.48
Cobalt,2018,KOR,Rep. of Korea,FIN,Finland,204293464.0,3281383.3
Cobalt,2018,KOR,Rep. of Korea,BEL,Belgium,191580742.0,2896903.7
Cobalt,2018,FIN,Finland,AUT,Austria,181216215.04,13060032.0
Cobalt,2018,JPN,Japan,CAN,Canada,172966844.75,2104164.0
Cobalt,2018,DEU,Germany,AUT,Austria,150468150.89,2247648.24
Cobalt,2018,CAN,Canada,USA,USA,146459572.79,13901056.76
Cobalt,2018,DEU,Germany,MDG,Madagascar,144745895.77,1772480.0
Cobalt,2018,DEU,Germany,CHN,China,144527147.91,1856924.6
Cobalt,2019,CHN,China,COD,Dem. Rep. of the Congo,2047557328.0,382437637.0
Cobalt,2019,JPN,Japan,FIN,Finland,228388720.35,5090930.0
Cobalt,2019,ESP,Spain,CHN,China,209617325.73,7533672.56
Cobalt,2019,DEU,Germany,FIN,Finland,164427862.66,5156710.38
Cobalt,2019,KOR,Rep. of Korea,CHN,China,153763029.0,4934709.14
Cobalt,2019,DEU,Germany,USA,USA,133387755.94,2142952.41
Cobalt,2019,ESP,Spain,ITA,Italy,131273357.66,5260773.32
Cobalt,2019,DEU,Germany,GBR,United Kingdom,118118952.25,2992489.02
Cobalt,2019,MYS,Malaysia,COG,Congo,114671423.36,33552300.0
Cobalt,2019,DEU,Germany,BEL,Belgium,107111148.18,2282311.2
Cobalt,2019,ESP,Spain,BEL,Belgium,107025880.41,3487514.4
Cobalt,2019,FRA,France,USA,USA,104318800.71,1896729.71
Cobalt,2019,KOR,Rep. of Korea,FIN,Finland,98205201.0,2598601.89
Cobalt,2019,FRA,France,GBR,United Kingdom,96106856.35,3731848.0
Cobalt,2019,CAN,Canada,USA,USA,92902209.49,5441740.0
Cobalt,2019,DEU,Germany,AUT,Austria,75413004.42,1101844.0
Cobalt,2019,SVK,Slovakia,DEU,Germany,68365379.98,426784.0
Cobalt,2019,DEU,Germany,CAN,Canada,65991044.88,1354521.44
Cobalt,2019,JPN,Japan,CAN,Canada,59329637.27,1407231.0
Cobalt,2019,CAN,Canada,BEL,Belgium,52787251.85,2156432.0
Cobalt,2020,CHN,China,COD,Dem. Rep. of the Congo,2318324985.0,349076921.0
Cobalt,2020,NAM,Namibia,COD,Dem. Rep. of the Congo,378832798.45,34992352.0
Cobalt,2020,DEU,Germany,FIN,Finland,269445447.43,9116568.0
Cobalt,2020,DEU,Germany,USA,USA,206426364.82,4016821.88
Cobalt,2020,ESP,Spain,BEL,Belgium,199073384.53,6420752.0
Cobalt,2020,JPN,Japan,FIN,Finland,183107439.81,5196020.0
Cobalt,2020,DEU,Germany,BEL,Belgium,164042804.06,4012829.95
Cobalt,2020,SVK,Slovakia,DEU,Germany,155517039.6,574408.0
Cobalt,2020,ESP,Spain,CHN,China,128674242.89,4800444.0
Cobalt,2020,DEU,Germany,AUT,Austria,122485237.14,1921920.0
Cobalt,2020,DEU,Germany,CAN,Canada,113259590.02,2572056.0
Cobalt,2020,FRA,France,USA,USA,111382235.56,2047704.06
Cobalt,2020,DEU,Germany,GBR,United Kingdom,111153766.88,2772547.09
Cobalt,2020,KOR,Rep. of Korea,CHN,China,109749514.0,4441770.01
Cobalt,2020,ESP,Spain,ITA,Italy,107971130.18,4321496.0
Cobalt,2020,ESP,Spain,FIN,Finland,90486786.21,3397136.0
Cobalt,2020,DEU,Germany,CHN,China,80020063.34,2004678.62
Cobalt,2020,CAN,Canada,USA,USA,70731344.18,85768756.0
Cobalt,2020,MYS,Malaysia,COG,Congo,66060286.95,13541780.0
Cobalt,2020,FRA,France,GBR,United Kingdom,62208286.6,2030732.0
Cobalt,2021,CHN,China,COD,Dem. Rep. of the Congo,4494093395.0,323710370.0
Cobalt,2021,DEU,Germany,FIN,Finland,344288278.79,9618288.0
Cobalt,2021,NAM,Namibia,COD,Dem. Rep. of the Congo,321005920.68,24622957.2
Cobalt,2021,JPN,Japan,FIN,Finland,243279905.37,5167080.0
Cobalt,2021,DEU,Germany,CAN,Canada,215739194.21,3770749.01
Cobalt,2021,DEU,Germany,BEL,Belgium,189778422.67,4069658.18
Cobalt,2021,KOR,Rep. of Korea,CHN,China,180481363.0,5112480.79
Cobalt,2021,DEU,Germany,USA,USA,171763801.2,2543189.33
Cobalt,2021,SVK,Slovakia,DEU,Germany,148396961.28,767469.0
Cobalt,2021,DEU,Germany,GBR,United Kingdom,131522223.78,2469366.07
Cobalt,2021,DEU,Germany,AUT,Austria,119024872.52,1927387.02
Cobalt,2021,BEL,Belgium,FIN,Finland,107596078.45,3081636.0
Cobalt,2021,CAN,Canada,USA,USA,99854666.03,16415088.0
Cobalt,2021,FRA,France,USA,USA,83807320.32,2026645.87
Cobalt,2021,FRA,France,GBR,United Kingdom,69810004.58,2576139.72
Cobalt,2021,MYS,Malaysia,MOZ,Mozambique,68140789.52,4794522.0
Cobalt,2021,CHN,China,AUS,Australia,65094507.0,1617106.0
Cobalt,2021,CHN,China,CAN,Canada,64242064.0,1632054.06
Cobalt,2021,S19,"Other Asia, nes",AUS,Australia,62417574.75,1356250.0
Cobalt,2021,DEU,Germany,NOR,Norway,59009109.99,1148248.0
Cobalt,2022,CHN,China,COD,Dem. Rep. of the Congo,5881126147.0,381313667.0
Cobalt,2022,NAM,Namibia,COD,Dem. Rep. of the Congo,462582659.5,24623716.4
Cobalt,2022,DEU,Germany,FIN,Finland,399820020.11,9926726.19
Cobalt,2022,DEU,Germany,CAN,Canada,297882304.97,4806260.04
Cobalt,2022,JPN,Japan,FIN,Finland,289171014.06,4111800.0
Cobalt,2022,DEU,Germany,BEL,Belgium,235118246.36,3676305.54
Cobalt,2022,KOR,Rep. of Korea,CHN,China,200428270.0,4094884.4
Cobalt,2022,DEU,Germany,USA,USA,197093306.24,2347482.55
Cobalt,2022,S19,"Other Asia, nes",AUS,Australia,161566217.97,2325000.0
Cobalt,2022,CAN,Canada,USA,USA,147635639.27,16431249.54
Cobalt,2022,DEU,Germany,GBR,United Kingdom,142231574.52,2059733.37
Cobalt,2022,FRA,France,USA,USA,138797797.27,2810392.29
Cobalt,2022,DEU,Germany,AUT,Austria,137041685.56,2219072.0
Cobalt,2022,BEL,Belgium,FIN,Finland,121913534.03,3331026.97
Cobalt,2022,MYS,Malaysia,ZAF,South Africa,116862906.57,10806940.0
Cobalt,2022,FRA,France,GBR,United Kingdom,114419905.42,2075718.51
Cobalt,2022,DEU,Germany,RUS,Russian Federation,106335959.29,1554440.0
Cobalt,2022,DEU,Germany,JPN,Japan,103807376.99,1529129.93
Cobalt,2022,DEU,Germany,ZAF,South Africa,95609097.12,1387211.34
Cobalt,2022,KOR,Rep. of Korea,COD,Dem. Rep. of the Congo,90388633.0,5125087.86
Cobalt,2023,CHN,China,COD,Dem. Rep. of the Congo,2434539021.0,403599857.0
Cobalt,2023,DEU,Germany,FIN,Finland,258415456.46,9027259.86
Cobalt,2023,NAM,Namibia,COD,Dem. Rep. of the Congo,237819397.8,23024480.0
