mineral,year,flow,country_iso,country,trade_value_usd,net_weight_kg
Rare earths,2014,Export,IRL,Ireland,25641185.92,90534.76
Rare earths,2014,Export,ITA,Italy,42425390.17,2208736.38
Rare earths,2014,Export,JPN,Japan,418150500.9,18001692.59
Rare earths,2014,Export,KOR,Rep. of Korea,47400621.14,2003793.98
Rare earths,2014,Export,MYS,Malaysia,44885795.21,188224.49
Rare earths,2014,Export,NLD,Netherlands,90656306.28,4456044.48
Rare earths,2014,Export,OTH,Others,216098462.81,19562335.68
Rare earths,2014,Export,PHL,Philippines,19124849.88,117718.83
Rare earths,2014,Export,S19,"Other Asia, nes",65811629.97,1568186.24
Rare earths,2014,Export,THA,Thailand,34059929.69,621658.48
Rare earths,2014,Export,USA,USA,244179670.18,14710296.19
Rare earths,2014,Export,VNM,Viet Nam,109068102.66,3750255.23
Rare earths,2014,Export,XX ,Special Categories,66043034.58,8972401.0
Rare earths,2014,Import,AUS,Australia,82235453.12,51542864.42
Rare earths,2014,Import,AUT,Austria,156645325.53,33230136.72
Rare earths,2014,Import,CHN,China,897154832.78,58630702.94
Rare earths,2014,Import,DEU,Germany,35523042.97,1313716.25
Rare earths,2014,Import,EST,Estonia,91795504.24,7100105.0
Rare earths,2014,Import,FRA,France,182406565.41,9125096.29
Rare earths,2014,Import,ITA,Italy,93202408.49,789374.72
Rare earths,2014,Import,JPN,Japan,213919608.06,5732782.7
Rare earths,2014,Import,KOR,Rep. of Korea,38380080.89,871996.77
Rare earths,2014,Import,MYS,Malaysia,98063401.58,3251117.0
Rare earths,2014,Import,OTH,Others,105465561.86,5916827.35
Rare earths,2014,Import,PHL,Philippines,21810838.0,107390.0
Rare earths,2014,Import,RUS,Russian Federation,26043760.76,3738394.44
Rare earths,2014,Import,USA,USA,74868931.46,7428919.1
Rare earths,2014,Import,VNM,Viet Nam,148587497.52,2958675.22
Rare earths,2014,Import,XX ,Special Categories,35780610.22,3167182.0
Rare earths,2015,Export,BRA,Brazil,23943464.9,3891296.64
Rare earths,2015,Export,CHN,China,108389422.01,9568096.32
Rare earths,2015,Export,DEU,Germany,68328571.24,8086557.2
Rare earths,2015,Export,FRA,France,52262950.11,7892763.47
Rare earths,2015,Export,IRL,Ireland,50707729.68,72843.09
Rare earths,2015,Export,ITA,Italy,45356105.43,5376092.38
Rare earths,2015,Export,JPN,Japan,555827832.08,33343737.28
Rare earths,2015,Export,KOR,Rep. of Korea,149606390.61,4993968.45
Rare earths,2015,Export,MYS,Malaysia,35137858.32,221329.73
Rare earths,2015,Export,NLD,Netherlands,154790779.77,8516790.33
Rare earths,2015,Export,OTH,Others,204595948.74,19947277.19
Rare earths,2015,Export,S19,"Other Asia, nes",38389448.3,1560849.16
Rare earths,2015,Export,THA,Thailand,49399181.77,1159662.42
Rare earths,2015,Export,USA,USA,275628314.19,25904807.45
Rare earths,2015,Export,VNM,Viet Nam,123404597.21,3991229.69
Rare earths,2015,Export,XX ,Special Categories,53133569.4,9391823.2
Rare earths,2015,Import,AUS,Australia,78934345.02,16746557.91
Rare earths,2015,Import,AUT,Austria,120909804.3,33490736.96
Rare earths,2015,Import,CHN,China,789550224.23,63578364.54
Rare earths,2015,Import,DEU,Germany,35879106.18,874752.37
Rare earths,2015,Import,EST,Estonia,112440233.75,10950169.98
Rare earths,2015,Import,FRA,France,187846481.11,11255221.86
Rare earths,2015,Import,ITA,Italy,73921149.04,626126.89
Rare earths,2015,Import,JPN,Japan,289735975.18,8839641.54
Rare earths,2015,Import,KOR,Rep. of Korea,28852540.3,3074507.24
Rare earths,2015,Import,MYS,Malaysia,127869332.45,12044459.74
Rare earths,2015,Import,OTH,Others,123257574.71,6909037.84
Rare earths,2015,Import,RUS,Russian Federation,22879145.79,4479367.46
Rare earths,2015,Import,THA,Thailand,29257709.87,604091.24
Rare earths,2015,Import,USA,USA,116188772.28,13943876.52
Rare earths,2015,Import,VNM,Viet Nam,147808842.12,5126122.91
Rare earths,2015,Import,XX ,Special Categories,25794992.71,3668128.0
Rare earths,2016,Export,CHN,China,110194060.71,8252238.09
Rare earths,2016,Export,DEU,Germany,46295063.57,3525738.48
Rare earths,2016,Export,ESP,Spain,42419534.54,852521.34
Rare earths,2016,Export,FRA,France,59706303.47,6890152.44
Rare earths,2016,Export,IRL,Ireland,31480723.55,30120.58
Rare earths,2016,Export,ITA,Italy,30712765.81,587763.91
Rare earths,2016,Export,JPN,Japan,513046335.69,17557870.2
Rare earths,2016,Export,KOR,Rep. of Korea,105946589.17,1358150.82
Rare earths,2016,Export,NLD,Netherlands,131644035.69,4741686.35
Rare earths,2016,Export,OTH,Others,218193430.01,22526803.69
Rare earths,2016,Export,RUS,Russian Federation,39778546.76,1128682.89
Rare earths,2016,Export,S19,"Other Asia, nes",209532412.76,1531252.1
Rare earths,2016,Export,THA,Thailand,76961709.31,1830041.08
Rare earths,2016,Export,USA,USA,191091816.66,11345898.97
Rare earths,2016,Export,VNM,Viet Nam,101598033.83,3206873.93
Rare earths,2016,Export,XX ,Special Categories,40659462.44,7700400.0
Rare earths,2016,Import,ARE,United Arab Emirates,27306824.6,17817.08
Rare earths,2016,Import,AUS,Australia,69977504.91,22144957.26
Rare earths,2016,Import,AUT,Austria,84376491.32,26317507.93
Rare earths,2016,Import,CHN,China,814235361.03,88505127.35
Rare earths,2016,Import,EST,Estonia,61159664.19,8048158.53
Rare earths,2016,Import,FRA,France,192429122.87,11827908.01
Rare earths,2016,Import,GBR,United Kingdom,25603593.24,1060949.7
Rare earths,2016,Import,HKG,"China, Hong Kong SAR",50400372.33,419458.43
Rare earths,2016,Import,ITA,Italy,81015109.66,1083360.34
Rare earths,2016,Import,JPN,Japan,242817277.43,9264501.4
Rare earths,2016,Import,KOR,Rep. of Korea,36672766.68,3994036.4
Rare earths,2016,Import,MYS,Malaysia,171229339.82,5493399.23
Rare earths,2016,Import,OTH,Others,131896317.22,8684884.85
Rare earths,2016,Import,RUS,Russian Federation,67014213.13,46022577.94
Rare earths,2016,Import,USA,USA,59119180.63,1772006.11
Rare earths,2016,Import,VNM,Viet Nam,128416406.34,3639276.21
Rare earths,2017,Export,CHN,China,305636338.56,25232127.38
Rare earths,2017,Export,DEU,Germany,81221686.97,10596001.35
Rare earths,2017,Export,ESP,Spain,44845573.6,1655597.75
Rare earths,2017,Export,FRA,France,57584341.58,14726180.65
Rare earths,2017,Export,IRL,Ireland,48933835.62,48877.61
Rare earths,2017,Export,ITA,Italy,55811199.34,5330514.04
Rare earths,2017,Export,JPN,Japan,736892751.33,50439529.82
Rare earths,2017,Export,KOR,Rep. of Korea,111783324.57,11877877.57
Rare earths,2017,Export,NLD,Netherlands,108820837.51,11244569.49
Rare earths,2017,Export,OTH,Others,312064230.91,32033868.53
Rare earths,2017,Export,POL,Poland,39164399.77,1415087.02
Rare earths,2017,Export,S19,"Other Asia, nes",55963541.89,2315229.77
Rare earths,2017,Export,THA,Thailand,124772096.67,3005144.08
Rare earths,2017,Export,USA,USA,247296126.85,42849011.59
Rare earths,2017,Export,VNM,Viet Nam,185407751.77,9917524.82
Rare earths,2017,Export,XX ,Special Categories,42166248.4,6325100.0
Rare earths,2017,Import,ARE,United Arab Emirates,37953906.83,28218.0
Rare earths,2017,Import,AUS,Australia,151037567.91,57753511.47
Rare earths,2017,Import,AUT,Austria,120671820.01,31969714.28
Rare earths,2017,Import,CHN,China,771646949.98,90727201.64
Rare earths,2017,Import,EST,Estonia,74715642.16,9636743.93
Rare earths,2017,Import,FRA,France,159335506.78,9075633.53
Rare earths,2017,Import,GBR,United Kingdom,26076155.53,1280658.0
Rare earths,2017,Import,IND,India,48951623.99,2886443.63
Rare earths,2017,Import,ITA,Italy,146628646.82,2503667.37
Rare earths,2017,Import,JPN,Japan,275452260.21,9495844.68
Rare earths,2017,Import,MYS,Malaysia,348581316.6,25816387.46
Rare earths,2017,Import,NOR,Norway,25959826.49,84353.8
Rare earths,2017,Import,OTH,Others,156666279.45,48927434.32
Rare earths,2017,Import,RUS,Russian Federation,67472531.17,35268414.78
Rare earths,2017,Import,USA,USA,70988615.53,6084159.61
Rare earths,2017,Import,VNM,Viet Nam,174262919.78,4430832.54
Rare earths,2018,Export,CHN,China,301631402.83,52091089.2
Rare earths,2018,Export,DEU,Germany,42409268.59,2728347.99
Rare earths,2018,Export,ESP,Spain,32268650.4,1217851.14
Rare earths,2018,Export,EST,Estonia,48192784.12,20182909.1
Rare earths,2018,Export,FRA,France,35923334.69,14269990.61
Rare earths,2018,Export,IND,India,29450121.82,4810999.95
Rare earths,2018,Export,IRL,Ireland,45502374.77,35466.87
Rare earths,2018,Export,JPN,Japan,515921510.85,38255390.1
Rare earths,2018,Export,KOR,Rep. of Korea,82558567.62,4064596.5
Rare earths,2018,Export,NLD,Netherlands,57865904.99,8809921.18
Rare earths,2018,Export,OTH,Others,294370258.13,16714037.8
Rare earths,2018,Export,RUS,Russian Federation,30519246.84,3511911.87
Rare earths,2018,Export,S19,"Other Asia, nes",45238446.27,1882706.6
Rare earths,2018,Export,THA,Thailand,131456921.39,3072955.46
Rare earths,2018,Export,USA,USA,253260735.94,29777933.07
Rare earths,2018,Export,VNM,Viet Nam,257928437.91,10277203.37
Rare earths,2018,Import,ARE,United Arab Emirates,76083588.09,13037.77
Rare earths,2018,Import,AUS,Australia,150370881.96,59736054.41
Rare earths,2018,Import,AUT,Austria,137712498.42,35543341.05
Rare earths,2018,Import,CHN,China,802636854.02,94035352.09
Rare earths,2018,Import,EST,Estonia,61981731.34,6868348.14
Rare earths,2018,Import,FRA,France,128740445.67,6426668.92
Rare earths,2018,Import,GBR,United Kingdom,28836524.12,1594706.6
Rare earths,2018,Import,IND,India,49397525.77,2608050.71
Rare earths,2018,Import,ITA,Italy,69838545.55,762906.58
Rare earths,2018,Import,JPN,Japan,211605097.19,6329212.81
Rare earths,2018,Import,MMR,Myanmar,63930153.0,33976426.0
Rare earths,2018,Import,MYS,Malaysia,167231077.14,13895951.34
Rare earths,2018,Import,OTH,Others,127055953.0,8125684.86
Rare earths,2018,Import,RUS,Russian Federation,106495655.41,43207931.53
Rare earths,2018,Import,USA,USA,103094996.45,26966304.12
Rare earths,2018,Import,VNM,Viet Nam,167702152.36,4156065.0
Rare earths,2019,Export,CHN,China,279843519.0,64793501.78
Rare earths,2019,Export,DEU,Germany,32559211.97,2905033.5
Rare earths,2019,Export,ESP,Spain,40068401.69,1412485.83
Rare earths,2019,Export,HKG,"China, Hong Kong SAR",26006865.97,101666.92
Rare earths,2019,Export,IRL,Ireland,51003394.59,42375.23
Rare earths,2019,Export,JPN,Japan,545956546.79,36929398.11
Rare earths,2019,Export,KOR,Rep. of Korea,63387742.88,3327210.98
Rare earths,2019,Export,NLD,Netherlands,28737781.3,4816277.44
Rare earths,2019,Export,OTH,Others,227182203.98,28251244.64
Rare earths,2019,Export,PHL,Philippines,28870376.25,82110.48
Rare earths,2019,Export,RUS,Russian Federation,36580069.91,5779513.69
Rare earths,2019,Export,S19,"Other Asia, nes",32087578.24,1367490.67
Rare earths,2019,Export,THA,Thailand,123612840.06,3266104.07
Rare earths,2019,Export,USA,USA,199472114.01,29739171.94
Rare earths,2019,Export,UZB,Uzbekistan,51409687.37,389279.0
Rare earths,2019,Export,VNM,Viet Nam,285342835.07,8535737.11
Rare earths,2019,Import,AUS,Australia,146538909.58,52434607.41
Rare earths,2019,Import,AUT,Austria,83468024.61,13013758.17
Rare earths,2019,Import,CHN,China,617303647.1,64828052.28
Rare earths,2019,Import,EST,Estonia,77099226.25,5542828.81
Rare earths,2019,Import,FIN,Finland,51126785.27,378714.61
Rare earths,2019,Import,FRA,France,99306061.03,6980329.27
Rare earths,2019,Import,IND,India,75003783.71,3185740.39
Rare earths,2019,Import,ITA,Italy,73861294.95,526943.04
Rare earths,2019,Import,JPN,Japan,237193181.08,8054197.69
Rare earths,2019,Import,MMR,Myanmar,152783529.0,28740944.0
Rare earths,2019,Import,MYS,Malaysia,193975192.7,20662064.79
Rare earths,2019,Import,OTH,Others,156062762.0,117820663.03
Rare earths,2019,Import,RUS,Russian Federation,96845673.73,40463423.33
Rare earths,2019,Import,THA,Thailand,35374439.16,1387714.31
Rare earths,2019,Import,USA,USA,62065601.19,1688764.41
Rare earths,2019,Import,VNM,Viet Nam,171257248.26,5026373.1
Rare earths,2020,Export,CHN,China,308610747.35,75223933.51
Rare earths,2020,Export,DEU,Germany,27999483.37,3073833.45
Rare earths,2020,Export,ESP,Spain,28628532.4,901401.53
Rare earths,2020,Export,FRA,France,28194779.78,9368606.65
Rare earths,2020,Export,IRL,Ireland,36628905.39,29478.41
Rare earths,2020,Export,IRN,Iran,85418775.86,394851.44
Rare earths,2020,Export,JPN,Japan,562007473.04,32017882.75
Rare earths,2020,Export,KOR,Rep. of Korea,57623268.69,3024607.39
Rare earths,2020,Export,OTH,Others,248804861.99,23765221.94
Rare earths,2020,Export,RUS,Russian Federation,65226900.93,2232438.92
Rare earths,2020,Export,S19,"Other Asia, nes",45944029.33,2440244.25
Rare earths,2020,Export,THA,Thailand,133189751.71,3945844.48
Rare earths,2020,Export,TUR,Türkiye,112602948.63,732926.49
Rare earths,2020,Export,USA,USA,146001649.66,17158691.05
Rare earths,2020,Export,UZB,Uzbekistan,47413539.37,234684.41
Rare earths,2020,Export,VNM,Viet Nam,236486528.17,7113001.84
Rare earths,2020,Import,AUS,Australia,141590635.5,47039617.84
Rare earths,2020,Import,AUT,Austria,83931220.8,11867749.21
Rare earths,2020,Import,CHN,China,501718219.26,57436623.56
Rare earths,2020,Import,EST,Estonia,72423235.78,6096482.89
Rare earths,2020,Import,FIN,Finland,131052242.36,584158.86
Rare earths,2020,Import,FRA,France,95268469.9,5256611.43
Rare earths,2020,Import,IND,India,71441491.77,3265065.94
Rare earths,2020,Import,ITA,Italy,39192936.03,499041.98
Rare earths,2020,Import,JPN,Japan,230840236.65,5792824.23
Rare earths,2020,Import,MMR,Myanmar,387673406.0,35453640.0
Rare earths,2020,Import,MYS,Malaysia,221145475.86,13183515.9
Rare earths,2020,Import,OTH,Others,167068635.72,12142865.89
Rare earths,2020,Import,RUS,Russian Federation,103026497.46,43459010.55
Rare earths,2020,Import,THA,Thailand,49089652.44,1362562.52
Rare earths,2020,Import,USA,USA,74884891.93,2210957.25
Rare earths,2020,Import,VNM,Viet Nam,168617783.31,5893417.46
Rare earths,2021,Export,CHN,China,697868473.01,86634602.15
Rare earths,2021,Export,DEU,Germany,74420344.43,7552317.65
Rare earths,2021,Export,ESP,Spain,50023498.04,1917051.98
Rare earths,2021,Export,FRA,France,47897727.28,16054506.26
Rare earths,2021,Export,IRL,Ireland,63381677.05,57291.92
Rare earths,2021,Export,JPN,Japan,744266538.52,45567480.8
Rare earths,2021,Export,KOR,Rep. of Korea,110350770.48,6020903.18
Rare earths,2021,Export,NLD,Netherlands,34465095.9,7572033.32
Rare earths,2021,Export,OTH,Others,299057387.47,21272121.2
Rare earths,2021,Export,POL,Poland,32147451.92,1070564.0
Rare earths,2021,Export,RUS,Russian Federation,181526346.74,5904666.87
Rare earths,2021,Export,S19,"Other Asia, nes",67230700.61,4138501.32
Rare earths,2021,Export,THA,Thailand,223609028.98,4688728.31
Rare earths,2021,Export,TUR,Türkiye,87111710.2,598555.98
Rare earths,2021,Export,USA,USA,210301170.42,21508501.24
Rare earths,2021,Export,VNM,Viet Nam,639906632.31,11140973.02
Rare earths,2021,Import,AUS,Australia,193460426.85,53777122.5
Rare earths,2021,Import,AUT,Austria,110259366.35,12753325.67
Rare earths,2021,Import,CHN,China,854912676.79,79135073.39
Rare earths,2021,Import,DEU,Germany,55606651.58,2765297.8
Rare earths,2021,Import,EST,Estonia,112958619.73,6206580.45
Rare earths,2021,Import,FRA,France,124528567.88,6036789.36
Rare earths,2021,Import,IND,India,206930083.64,1953575.48
Rare earths,2021,Import,JPN,Japan,257012145.38,5727690.76
Rare earths,2021,Import,KOR,Rep. of Korea,26910741.97,797246.18
Rare earths,2021,Import,MMR,Myanmar,811631627.0,34669740.0
Rare earths,2021,Import,MYS,Malaysia,604933575.82,32304742.02
Rare earths,2021,Import,OTH,Others,126084860.76,12519840.51
Rare earths,2021,Import,RUS,Russian Federation,168469533.88,37661467.5
Rare earths,2021,Import,THA,Thailand,63524676.81,873920.95
Rare earths,2021,Import,USA,USA,97770908.76,6372382.97
Rare earths,2021,Import,VNM,Viet Nam,292295053.38,8057293.3
Rare earths,2022,Export,CHN,China,1059394511.71,87558117.48
Rare earths,2022,Export,DEU,Germany,99137667.67,10439535.99
Rare earths,2022,Export,ESP,Spain,96081771.3,2167341.05
Rare earths,2022,Export,FRA,France,50798091.6,12917136.15
Rare earths,2022,Export,IRL,Ireland,43020423.37,39277.68
Rare earths,2022,Export,JPN,Japan,1584019316.81,44973824.1
Rare earths,2022,Export,KOR,Rep. of Korea,125974322.7,5332402.81
Rare earths,2022,Export,MKD,North Macedonia,46603327.28,1342527.28
Rare earths,2022,Export,OTH,Others,335081795.47,29176447.02
Rare earths,2022,Export,PHL,Philippines,55983288.15,85463.96
Rare earths,2022,Export,RUS,Russian Federation,141563024.04,4563485.16
Rare earths,2022,Export,S19,"Other Asia, nes",72282883.48,10347770.13
Rare earths,2022,Export,THA,Thailand,312644829.55,3195137.94
Rare earths,2022,Export,USA,USA,283801663.38,23370381.86
Rare earths,2022,Export,VNM,Viet Nam,801204170.8,9045491.17
Rare earths,2022,Export,ZAF,South Africa,46936685.19,564718.75
Rare earths,2022,Import,AUS,Australia,330017787.27,68421128.0
Rare earths,2022,Import,AUT,Austria,112284556.29,11076274.14
Rare earths,2022,Import,CHN,China,1405012822.77,85937694.28
Rare earths,2022,Import,EST,Estonia,187957944.76,6012619.19
Rare earths,2022,Import,FRA,France,189447382.89,7186879.22
Rare earths,2022,Import,IND,India,104822115.42,1463467.53
Rare earths,2022,Import,ITA,Italy,40610826.69,499337.47
Rare earths,2022,Import,JPN,Japan,300036660.13,5757436.89
Rare earths,2022,Import,KOR,Rep. of Korea,40159554.5,465682.48
Rare earths,2022,Import,MMR,Myanmar,604299319.0,23705389.0
Rare earths,2022,Import,MYS,Malaysia,990789781.54,40081762.01
Rare earths,2022,Import,OTH,Others,163150687.04,24604138.55
Rare earths,2022,Import,RUS,Russian Federation,300332082.24,36281009.77
Rare earths,2022,Import,THA,Thailand,52812656.56,1206275.86
Rare earths,2022,Import,USA,USA,132766627.42,15251499.07
Rare earths,2022,Import,VNM,Viet Nam,278321095.43,6060023.0
Rare earths,2023,Export,CHN,China,748303345.68,63826922.53
Rare earths,2023,Export,DEU,Germany,72742732.41,9950835.85
Rare earths,2023,Export,ESP,Spain,53028731.38,2526081.89
Rare earths,2023,Export,FRA,France,39672845.27,8487752.37
Rare earths,2023,Export,IRL,Ireland,44073762.65,49329.69
Rare earths,2023,Export,JPN,Japan,1448100175.64,48554658.16
Rare earths,2023,Export,KOR,Rep. of Korea,126383685.5,4863152.09
Rare earths,2023,Export,MKD,North Macedonia,45803336.27,1493867.1
Rare earths,2023,Export,NLD,Netherlands,68207203.67,5919092.56
Rare earths,2023,Export,OTH,Others,299026777.84,25663401.33
Rare earths,2023,Export,PHL,Philippines,45555018.09,54097.9
Rare earths,2023,Export,S19,"Other Asia, nes",42313417.63,8590719.94
Rare earths,2023,Export,THA,Thailand,151432646.92,2661087.96
Rare earths,2023,Export,USA,USA,278575271.98,21491162.94
Rare earths,2023,Export,VNM,Viet Nam,335772648.79,6099936.33
Rare earths,2023,Export,ZAF,South Africa,31263557.96,349188.63
Rare earths,2023,Import,AUS,Australia,300799607.06,57368770.86
Rare earths,2023,Import,AUT,Austria,111583800.44,13096043.11
Rare earths,2023,Import,CHN,China,1057905015.12,92480761.57
Rare earths,2023,Import,EST,Estonia,104974074.72,5041663.58
Rare earths,2023,Import,FRA,France,181316960.89,5726130.89
Rare earths,2023,Import,IND,India,150066726.18,1836031.46
Rare earths,2023,Import,ITA,Italy,174224018.7,640699.0
Rare earths,2023,Import,JPN,Japan,269928293.7,6752166.04
Rare earths,2023,Import,KOR,Rep. of Korea,52245827.34,6162917.88
Rare earths,2023,Import,LAO,Lao People's Dem. Rep.,103657219.0,11307691.0
Rare earths,2023,Import,MMR,Myanmar,1441901598.0,72073760.0
Rare earths,2023,Import,MYS,Malaysia,686485761.41,51313644.24
Rare earths,2023,Import,OTH,Others,199256773.96,9874017.14
Rare earths,2023,Import,RUS,Russian Federation,200228001.64,32481385.31
Rare earths,2023,Import,USA,USA,130512401.13,8275907.35
Rare earths,2023,Import,VNM,Viet Nam,181279106.53,5754176.79
Rare earths,2024,Export,CHN,China,662672958.63,87942987.99
Rare earths,2024,Export,DEU,Germany,78493108.1,5538105.59
Rare earths,2024,Export,ESP,Spain,39710992.82,1715662.0
Rare earths,2024,Export,FRA,France,44202609.26,14409121.0
Rare earths,2024,Export,ITA,Italy,34094064.52,3876876.48
Rare earths,2024,Export,JPN,Japan,708184186.37,41922324.79
Rare earths,2024,Export,KGZ,Kyrgyzstan,55750744.0,755976.0
Rare earths,2024,Export,KOR,Rep. of Korea,122821932.78,5355289.95
Rare earths,2024,Export,MKD,North Macedonia,34212720.83,1234045.09
Rare earths,2024,Export,NLD,Netherlands,55213513.38,8305141.15
Rare earths,2024,Export,OTH,Others,289409611.06,19521154.27
Rare earths,2024,Export,RUS,Russian Federation,89599320.04,1024766.27
Rare earths,2024,Export,S19,"Other Asia, nes",51748623.44,7288206.21
Rare earths,2024,Export,THA,Thailand,81274750.06,2335778.51
Rare earths,2024,Export,USA,USA,291021221.5,24404468.78
Rare earths,2024,Export,VNM,Viet Nam,358367090.97,7483970.04
Rare earths,2024,Import,AUS,Australia,256505464.88,62471494.65
Rare earths,2024,Import,AUT,Austria,119661158.41,13205281.06
Rare earths,2024,Import,CHN,China,769345511.55,86399801.53
Rare earths,2024,Import,EST,Estonia,74884946.08,5302274.0
Rare earths,2024,Import,FRA,France,202387510.79,4886561.79
Rare earths,2024,Import,IND,India,79806264.37,985367.19
Rare earths,2024,Import,ITA,Italy,161332695.87,1448628.0
Rare earths,2024,Import,JPN,Japan,212775976.26,6463222.12
Rare earths,2024,Import,KOR,Rep. of Korea,46009236.37,2950026.76
Rare earths,2024,Import,LAO,Lao People's Dem. Rep.,259557138.0,10747530.0
Rare earths,2024,Import,MMR,Myanmar,817835388.0,44365512.0
Rare earths,2024,Import,MYS,Malaysia,519532627.4,32746322.78
Rare earths,2024,Import,OTH,Others,203748232.35,52030529.47
Rare earths,2024,Import,RUS,Russian Federation,120270084.94,30317305.5
Rare earths,2024,Import,USA,USA,124066496.93,4234235.89
Rare earths,2024,Import,VNM,Viet Nam,250402682.07,7876068.27
Silicon metal,2010,Export,ARE,United Arab Emirates,79020573.58,33295709.55
Silicon metal,2010,Export,CAN,Canada,65902922.42,25792790.0
Silicon metal,2010,Export,DEU,Germany,588044671.01,268575629.04
Silicon metal,2010,Export,FRA,France,163781188.77,63066659.0
Silicon metal,2010,Export,GBR,United Kingdom,391982999.76,139374198.5
Silicon metal,2010,Export,HKG,"China, Hong Kong SAR",49186307.52,20852909.0
Silicon metal,2010,Export,IND,India,50925976.51,25207464.1
Silicon metal,2010,Export,ITA,Italy,127757107.52,53421798.19
Silicon metal,2010,Export,JPN,Japan,544185788.13,222853818.8
Silicon metal,2010,Export,KOR,Rep. of Korea,297845820.31,111012201.0
Silicon metal,2010,Export,NLD,Netherlands,277702981.16,117814879.7
Silicon metal,2010,Export,NOR,Norway,49856453.0,26204577.0
Silicon metal,2010,Export,OTH,Others,521789785.47,196465768.86
Silicon metal,2010,Export,S19,"Other Asia, nes",51408784.99,19879836.01
Silicon metal,2010,Export,THA,Thailand,108648574.42,46735086.2
Silicon metal,2010,Export,USA,USA,894791805.0,357476440.65
Silicon metal,2010,Import,AUS,Australia,205224498.47,92525067.21
Silicon metal,2010,Import,BIH,Bosnia Herzegovina,59076506.46,23906793.0
Silicon metal,2010,Import,BRA,Brazil,1091105080.31,446701044.4
Silicon metal,2010,Import,CAN,Canada,421444843.61,189485328.0
Silicon metal,2010,Import,CHN,China,1787207382.3,705474943.13
Silicon metal,2010,Import,DEU,Germany,185871147.37,66475748.64
Silicon metal,2010,Import,ESP,Spain,99714244.98,36450526.0
Silicon metal,2010,Import,FRA,France,1115730925.39,433683524.91
Silicon metal,2010,Import,JPN,Japan,49044376.7,1496170.84
Silicon metal,2010,Import,NLD,Netherlands,290859428.25,119104091.4
Silicon metal,2010,Import,NOR,Norway,1736099667.8,761198783.0
Silicon metal,2010,Import,OTH,Others,304142427.81,126531815.57
Silicon metal,2010,Import,RUS,Russian Federation,189288436.64,79977842.0
Silicon metal,2010,Import,S19,"Other Asia, nes",53427730.2,19155125.51
Silicon metal,2010,Import,USA,USA,298487287.45,72065080.03
Silicon metal,2010,Import,ZAF,South Africa,137687866.02,54040266.55
Silicon metal,2011,Export,ARE,United Arab Emirates,76466766.0,25819053.0
Silicon metal,2011,Export,ARG,Argentina,46866911.0,14418898.0
Silicon metal,2011,Export,CAN,Canada,73819549.81,26713141.0
Silicon metal,2011,Export,DEU,Germany,639613251.87,215764103.0
Silicon metal,2011,Export,FRA,France,134665610.14,44462338.0
Silicon metal,2011,Export,GBR,United Kingdom,599639385.53,191239008.4
Silicon metal,2011,Export,HKG,"China, Hong Kong SAR",92004611.17,32347314.0
Silicon metal,2011,Export,ITA,Italy,174281877.35,54615399.0
Silicon metal,2011,Export,JPN,Japan,695630768.25,235926550.0
Silicon metal,2011,Export,KOR,Rep. of Korea,515594719.0,147342297.79
Silicon metal,2011,Export,NLD,Netherlands,381859325.96,132232343.0
Silicon metal,2011,Export,NOR,Norway,47601159.07,21453917.0
Silicon metal,2011,Export,OTH,Others,550861359.32,189287235.0
Silicon metal,2011,Export,POL,Poland,57836527.37,16715959.81
Silicon metal,2011,Export,THA,Thailand,123636255.8,44245331.3
Silicon metal,2011,Export,USA,USA,1352374344.71,425738671.0
Silicon metal,2011,Import,AUS,Australia,225173015.0,68186660.7
Silicon metal,2011,Import,BEL,Belgium,58382282.59,18920099.02
Silicon metal,2011,Import,BIH,Bosnia Herzegovina,81765287.61,23259291.0
Silicon metal,2011,Import,BRA,Brazil,1198142665.51,364185535.93
Silicon metal,2011,Import,CAN,Canada,391213448.28,149789897.9
Silicon metal,2011,Import,CHN,China,2342209963.76,808449752.37
Silicon metal,2011,Import,DEU,Germany,258219653.51,72056110.61
Silicon metal,2011,Import,ESP,Spain,134065249.38,37330341.3
Silicon metal,2011,Import,FRA,France,1539992218.97,454920163.0
Silicon metal,2011,Import,NLD,Netherlands,284283521.83,86394804.6
Silicon metal,2011,Import,NOR,Norway,2178724479.1,744203776.96
Silicon metal,2011,Import,OTH,Others,416479615.72,126992771.69
Silicon metal,2011,Import,THA,Thailand,77497395.09,26564168.8
Silicon metal,2011,Import,USA,USA,178231724.55,27885488.77
Silicon metal,2011,Import,XX ,Special Categories,353112790.98,122710064.0
Silicon metal,2011,Import,ZAF,South Africa,171352492.86,51693407.73
Silicon metal,2012,Export,ARE,United Arab Emirates,75546309.8,30304663.0
Silicon metal,2012,Export,AUT,Austria,55434745.55,19739386.61
Silicon metal,2012,Export,CAN,Canada,48914776.7,18145690.0
Silicon metal,2012,Export,DEU,Germany,616139407.24,234308358.92
Silicon metal,2012,Export,FRA,France,179282547.0,65405730.0
Silicon metal,2012,Export,GBR,United Kingdom,571911469.15,216420451.71
Silicon metal,2012,Export,HKG,"China, Hong Kong SAR",50634502.24,20243272.04
Silicon metal,2012,Export,IND,India,50843236.39,23622589.18
Silicon metal,2012,Export,ITA,Italy,134750016.91,48112635.0
Silicon metal,2012,Export,JPN,Japan,483587698.54,174302181.12
Silicon metal,2012,Export,KOR,Rep. of Korea,342578679.0,132765732.22
